station_id,state,station_name,latitude,longitude,html_url,rss_url,xml_url
PATQ,AK,Atqasuk,70.4673,-157.4357,https://forecast.weather.gov/data/obhistory/PATQ.html,https://forecast.weather.gov/xml/current_obs/PATQ.rss,https://forecast.weather.gov/xml/current_obs/PATQ.xml
PAHN,AK,Haines - Haines Airport,59.2429,-135.5114,https://forecast.weather.gov/data/obhistory/PAHN.html,https://forecast.weather.gov/xml/current_obs/PAHN.rss,https://forecast.weather.gov/xml/current_obs/PAHN.xml
PAVC,AK,King Cove,55.116,-162.266,https://forecast.weather.gov/data/obhistory/PAVC.html,https://forecast.weather.gov/xml/current_obs/PAVC.rss,https://forecast.weather.gov/xml/current_obs/PAVC.xml
PAHO,AK,"Homer, Homer Airport",59.65,-151.48333,https://forecast.weather.gov/data/obhistory/PAHO.html,https://forecast.weather.gov/xml/current_obs/PAHO.rss,https://forecast.weather.gov/xml/current_obs/PAHO.xml
PAMO,AK,Mountain Village,62.0953,-163.6819,https://forecast.weather.gov/data/obhistory/PAMO.html,https://forecast.weather.gov/xml/current_obs/PAMO.rss,https://forecast.weather.gov/xml/current_obs/PAMO.xml
PFSH,AK,Shaktoolik Airport,64.3711,-161.224,https://forecast.weather.gov/data/obhistory/PFSH.html,https://forecast.weather.gov/xml/current_obs/PFSH.rss,https://forecast.weather.gov/xml/current_obs/PFSH.xml
PAHP,AK,"Hooper Bay, Hooper Bay Airport",61.51667,-166.13333,https://forecast.weather.gov/data/obhistory/PAHP.html,https://forecast.weather.gov/xml/current_obs/PAHP.rss,https://forecast.weather.gov/xml/current_obs/PAHP.xml
PFNO,AK,Noorvik,66.8175,-161.0223,https://forecast.weather.gov/data/obhistory/PFNO.html,https://forecast.weather.gov/xml/current_obs/PFNO.rss,https://forecast.weather.gov/xml/current_obs/PFNO.xml
PAGH,AK,Shungnak Airport,66.8881,-157.1624,https://forecast.weather.gov/data/obhistory/PAGH.html,https://forecast.weather.gov/xml/current_obs/PAGH.rss,https://forecast.weather.gov/xml/current_obs/PAGH.xml
PADL,AK,"Dillingham, Dillingham Airport",59.05,-158.51667,https://forecast.weather.gov/data/obhistory/PADL.html,https://forecast.weather.gov/xml/current_obs/PADL.rss,https://forecast.weather.gov/xml/current_obs/PADL.xml
PAMR,AK,"Anchorage, Merrill Field Airport",61.21667,-149.85,https://forecast.weather.gov/data/obhistory/PAMR.html,https://forecast.weather.gov/xml/current_obs/PAMR.rss,https://forecast.weather.gov/xml/current_obs/PAMR.xml
PAVA,AK,Chevak Airport,61.5408,-165.6009,https://forecast.weather.gov/data/obhistory/PAVA.html,https://forecast.weather.gov/xml/current_obs/PAVA.rss,https://forecast.weather.gov/xml/current_obs/PAVA.xml
PAKN,AK,"King Salmon, King Salmon Airport",58.67667,-156.64917,https://forecast.weather.gov/data/obhistory/PAKN.html,https://forecast.weather.gov/xml/current_obs/PAKN.rss,https://forecast.weather.gov/xml/current_obs/PAKN.xml
PAKP,AK,"Anaktuvuk Pass, Anaktuvuk Pass Airport",68.13361,-151.74333,https://forecast.weather.gov/data/obhistory/PAKP.html,https://forecast.weather.gov/xml/current_obs/PAKP.rss,https://forecast.weather.gov/xml/current_obs/PAKP.xml
PAKW,AK,Klawock - Klawock Airport,55.5839,-133.067,https://forecast.weather.gov/data/obhistory/PAKW.html,https://forecast.weather.gov/xml/current_obs/PAKW.rss,https://forecast.weather.gov/xml/current_obs/PAKW.xml
PASC,AK,"Deadhorse, Deadhorse Airport",70.2,-148.46667,https://forecast.weather.gov/data/obhistory/PASC.html,https://forecast.weather.gov/xml/current_obs/PASC.rss,https://forecast.weather.gov/xml/current_obs/PASC.xml
PAAD,AK,Point Thomson Airstrip,70.136,-146.2901,https://forecast.weather.gov/data/obhistory/PAAD.html,https://forecast.weather.gov/xml/current_obs/PAAD.rss,https://forecast.weather.gov/xml/current_obs/PAAD.xml
PANC,AK,"Anchorage, Ted Stevens Anchorage International Airport",61.17444,-149.99611,https://forecast.weather.gov/data/obhistory/PANC.html,https://forecast.weather.gov/xml/current_obs/PANC.rss,https://forecast.weather.gov/xml/current_obs/PANC.xml
PASD,AK,Sand Point,55.31667,-160.51667,https://forecast.weather.gov/data/obhistory/PASD.html,https://forecast.weather.gov/xml/current_obs/PASD.rss,https://forecast.weather.gov/xml/current_obs/PASD.xml
PAHY,AK,Hydaburg - Hydaburg Seaplane Base,55.2,-132.83333,https://forecast.weather.gov/data/obhistory/PAHY.html,https://forecast.weather.gov/xml/current_obs/PAHY.rss,https://forecast.weather.gov/xml/current_obs/PAHY.xml
PFZK,AK,Akiachak Airport,60.91381,-161.49333,https://forecast.weather.gov/data/obhistory/PFZK.html,https://forecast.weather.gov/xml/current_obs/PFZK.rss,https://forecast.weather.gov/xml/current_obs/PFZK.xml
PANI,AK,"Aniak, Aniak Airport",61.58139,-159.54278,https://forecast.weather.gov/data/obhistory/PANI.html,https://forecast.weather.gov/xml/current_obs/PANI.rss,https://forecast.weather.gov/xml/current_obs/PANI.xml
PANV,AK,"Anvik, Anvik Airport",62.64833,-160.18972,https://forecast.weather.gov/data/obhistory/PANV.html,https://forecast.weather.gov/xml/current_obs/PANV.rss,https://forecast.weather.gov/xml/current_obs/PANV.xml
PADU,AK,"Unalaska, Unalaska Airport",53.9,-166.53333,https://forecast.weather.gov/data/obhistory/PADU.html,https://forecast.weather.gov/xml/current_obs/PADU.rss,https://forecast.weather.gov/xml/current_obs/PADU.xml
PAPB,AK,"St. George, St. George Airport",56.57861,-169.66139,https://forecast.weather.gov/data/obhistory/PAPB.html,https://forecast.weather.gov/xml/current_obs/PAPB.rss,https://forecast.weather.gov/xml/current_obs/PAPB.xml
PFKT,AK,Brevig Mission Airport,65.3313,-166.4657,https://forecast.weather.gov/data/obhistory/PFKT.html,https://forecast.weather.gov/xml/current_obs/PFKT.rss,https://forecast.weather.gov/xml/current_obs/PFKT.xml
PAGY,AK,Skagway,59.4544,-135.3263,https://forecast.weather.gov/data/obhistory/PAGY.html,https://forecast.weather.gov/xml/current_obs/PAGY.rss,https://forecast.weather.gov/xml/current_obs/PAGY.xml
PASH,AK,"Shishmaref, Shishmaref Airport",66.26667,-166.08333,https://forecast.weather.gov/data/obhistory/PASH.html,https://forecast.weather.gov/xml/current_obs/PASH.rss,https://forecast.weather.gov/xml/current_obs/PASH.xml
PAEG,AK,"Eagle, Eagle Airport",64.77639,-141.15083,https://forecast.weather.gov/data/obhistory/PAEG.html,https://forecast.weather.gov/xml/current_obs/PAEG.rss,https://forecast.weather.gov/xml/current_obs/PAEG.xml
PARC,AK,"Arctic Village, Arctic Village Airport",68.11444,-145.57917,https://forecast.weather.gov/data/obhistory/PARC.html,https://forecast.weather.gov/xml/current_obs/PARC.rss,https://forecast.weather.gov/xml/current_obs/PARC.xml
PAMY,AK,"Mekoryuk, Mekoryuk Airport",60.36667,-166.26667,https://forecast.weather.gov/data/obhistory/PAMY.html,https://forecast.weather.gov/xml/current_obs/PAMY.rss,https://forecast.weather.gov/xml/current_obs/PAMY.xml
PASI,AK,Sitka - Sitka Airport,57.048,-135.3647,https://forecast.weather.gov/data/obhistory/PASI.html,https://forecast.weather.gov/xml/current_obs/PASI.rss,https://forecast.weather.gov/xml/current_obs/PASI.xml
PAIL,AK,"Iliamna, Iliamna Airport",59.75,-154.9,https://forecast.weather.gov/data/obhistory/PAIL.html,https://forecast.weather.gov/xml/current_obs/PAIL.rss,https://forecast.weather.gov/xml/current_obs/PAIL.xml
PASL,AK,Sleetmute,61.69735,-157.16712,https://forecast.weather.gov/data/obhistory/PASL.html,https://forecast.weather.gov/xml/current_obs/PASL.rss,https://forecast.weather.gov/xml/current_obs/PASL.xml
PASN,AK,"St. Paul Island, St. Paul Island Airport",57.16667,-170.21667,https://forecast.weather.gov/data/obhistory/PASN.html,https://forecast.weather.gov/xml/current_obs/PASN.rss,https://forecast.weather.gov/xml/current_obs/PASN.xml
PAEN,AK,"Kenai, Kenai Municipal Airport",60.57306,-151.245,https://forecast.weather.gov/data/obhistory/PAEN.html,https://forecast.weather.gov/xml/current_obs/PAEN.rss,https://forecast.weather.gov/xml/current_obs/PAEN.xml
PAIN,AK,"McKinley Park, McKinley National Park Airport",63.73333,-148.91667,https://forecast.weather.gov/data/obhistory/PAIN.html,https://forecast.weather.gov/xml/current_obs/PAIN.rss,https://forecast.weather.gov/xml/current_obs/PAIN.xml
PANN,AK,Nenana Municipal Airport,64.54796,-149.08398,https://forecast.weather.gov/data/obhistory/PANN.html,https://forecast.weather.gov/xml/current_obs/PANN.rss,https://forecast.weather.gov/xml/current_obs/PANN.xml
PAKX,AK,WILDER NATWICK,60.2,-154.3166,https://forecast.weather.gov/data/obhistory/PAKX.html,https://forecast.weather.gov/xml/current_obs/PAKX.rss,https://forecast.weather.gov/xml/current_obs/PAKX.xml
PAIW,AK,Wales,65.6226,-168.0949,https://forecast.weather.gov/data/obhistory/PAIW.html,https://forecast.weather.gov/xml/current_obs/PAIW.rss,https://forecast.weather.gov/xml/current_obs/PAIW.xml
PAKH,AK,Akhiok,56.9387,-154.1826,https://forecast.weather.gov/data/obhistory/PAKH.html,https://forecast.weather.gov/xml/current_obs/PAKH.rss,https://forecast.weather.gov/xml/current_obs/PAKH.xml
PATE,AK,Teller,65.2404,-166.3393,https://forecast.weather.gov/data/obhistory/PATE.html,https://forecast.weather.gov/xml/current_obs/PATE.rss,https://forecast.weather.gov/xml/current_obs/PATE.xml
PAZK,AK,"Eureka, Skelton Airport",61.93333,-147.16667,https://forecast.weather.gov/data/obhistory/PAZK.html,https://forecast.weather.gov/xml/current_obs/PAZK.rss,https://forecast.weather.gov/xml/current_obs/PAZK.xml
PAWM,AK,White Mountain Airport,64.6892,-163.4127,https://forecast.weather.gov/data/obhistory/PAWM.html,https://forecast.weather.gov/xml/current_obs/PAWM.rss,https://forecast.weather.gov/xml/current_obs/PAWM.xml
PADG,AK,Red Dog,68.0321,-162.8992,https://forecast.weather.gov/data/obhistory/PADG.html,https://forecast.weather.gov/xml/current_obs/PADG.rss,https://forecast.weather.gov/xml/current_obs/PADG.xml
KSXS,AL,SCHELL AHP,31.35,-85.85,https://forecast.weather.gov/data/obhistory/KSXS.html,https://forecast.weather.gov/xml/current_obs/KSXS.rss,https://forecast.weather.gov/xml/current_obs/KSXS.xml
KBFM,AL,"Mobile, Mobile Downtown Airport",30.61389,-88.06333,https://forecast.weather.gov/data/obhistory/KBFM.html,https://forecast.weather.gov/xml/current_obs/KBFM.rss,https://forecast.weather.gov/xml/current_obs/KBFM.xml
KSCD,AL,Merkel Field Sylacauga Municipal Airport,33.1718,-86.3055,https://forecast.weather.gov/data/obhistory/KSCD.html,https://forecast.weather.gov/xml/current_obs/KSCD.rss,https://forecast.weather.gov/xml/current_obs/KSCD.xml
KBHM,AL,"Birmingham, Birmingham International Airport",33.56556,-86.745,https://forecast.weather.gov/data/obhistory/KBHM.html,https://forecast.weather.gov/xml/current_obs/KBHM.rss,https://forecast.weather.gov/xml/current_obs/KBHM.xml
KTCL,AL,Tuscaloosa Regional Airport,33.21215,-87.61554,https://forecast.weather.gov/data/obhistory/KTCL.html,https://forecast.weather.gov/xml/current_obs/KTCL.rss,https://forecast.weather.gov/xml/current_obs/KTCL.xml
K1R8,AL,Bay Minette Municipal Airport,30.87033,-87.81933,https://forecast.weather.gov/data/obhistory/K1R8.html,https://forecast.weather.gov/xml/current_obs/K1R8.rss,https://forecast.weather.gov/xml/current_obs/K1R8.xml
KTOI,AL,"Troy, Troy Municipal Airport",31.86056,-86.01222,https://forecast.weather.gov/data/obhistory/KTOI.html,https://forecast.weather.gov/xml/current_obs/KTOI.rss,https://forecast.weather.gov/xml/current_obs/KTOI.xml
KOZR,AL,Cairns Army Air Field / Ozark,31.27672,-85.71099,https://forecast.weather.gov/data/obhistory/KOZR.html,https://forecast.weather.gov/xml/current_obs/KOZR.rss,https://forecast.weather.gov/xml/current_obs/KOZR.xml
K0J4,AL,"Florala, Florala Municipal Airport",31.0425,-86.31167,https://forecast.weather.gov/data/obhistory/K0J4.html,https://forecast.weather.gov/xml/current_obs/K0J4.rss,https://forecast.weather.gov/xml/current_obs/K0J4.xml
KLOR,AL,"Fort Rucker, Lowe Army Heliport",31.35889,-85.74833,https://forecast.weather.gov/data/obhistory/KLOR.html,https://forecast.weather.gov/xml/current_obs/KLOR.rss,https://forecast.weather.gov/xml/current_obs/KLOR.xml
KGAD,AL,"Gadsden, Gadsden Municipal Airport",33.96667,-86.08333,https://forecast.weather.gov/data/obhistory/KGAD.html,https://forecast.weather.gov/xml/current_obs/KGAD.rss,https://forecast.weather.gov/xml/current_obs/KGAD.xml
KDYA,AL,Demopolis Municipal Airport,32.4638,-87.9541,https://forecast.weather.gov/data/obhistory/KDYA.html,https://forecast.weather.gov/xml/current_obs/KDYA.rss,https://forecast.weather.gov/xml/current_obs/KDYA.xml
KBFZ,AL,Albertville Regional Airport-Thomas J Brumlik Field,34.22911,-86.25575,https://forecast.weather.gov/data/obhistory/KBFZ.html,https://forecast.weather.gov/xml/current_obs/KBFZ.rss,https://forecast.weather.gov/xml/current_obs/KBFZ.xml
KASN,AL,Talladega Municipal Airport,33.5695,-86.0512,https://forecast.weather.gov/data/obhistory/KASN.html,https://forecast.weather.gov/xml/current_obs/KASN.rss,https://forecast.weather.gov/xml/current_obs/KASN.xml
KEDN,AL,Enterprise Municipal Airport,31.2982,-85.9048,https://forecast.weather.gov/data/obhistory/KEDN.html,https://forecast.weather.gov/xml/current_obs/KEDN.rss,https://forecast.weather.gov/xml/current_obs/KEDN.xml
K8A1,AL,Guntersville Municipal Airport,34.40115,-86.26722,https://forecast.weather.gov/data/obhistory/K8A1.html,https://forecast.weather.gov/xml/current_obs/K8A1.rss,https://forecast.weather.gov/xml/current_obs/K8A1.xml
KCMD,AL,Cullman Regional Folsom Field,34.2687,-86.858,https://forecast.weather.gov/data/obhistory/KCMD.html,https://forecast.weather.gov/xml/current_obs/KCMD.rss,https://forecast.weather.gov/xml/current_obs/KCMD.xml
KMDQ,AL,"Huntsville, Madison County Executive Airport",34.86139,-86.55722,https://forecast.weather.gov/data/obhistory/KMDQ.html,https://forecast.weather.gov/xml/current_obs/KMDQ.rss,https://forecast.weather.gov/xml/current_obs/KMDQ.xml
KHUA,AL,Redstone Airfield,34.6786,-86.6847,https://forecast.weather.gov/data/obhistory/KHUA.html,https://forecast.weather.gov/xml/current_obs/KHUA.rss,https://forecast.weather.gov/xml/current_obs/KHUA.xml
KJKA,AL,Jack Edwards Airport,30.2896,-87.6718,https://forecast.weather.gov/data/obhistory/KJKA.html,https://forecast.weather.gov/xml/current_obs/KJKA.rss,https://forecast.weather.gov/xml/current_obs/KJKA.xml
KPRN,AL,Mac Crenshaw Memorial Airport,31.8457,-86.6107,https://forecast.weather.gov/data/obhistory/KPRN.html,https://forecast.weather.gov/xml/current_obs/KPRN.rss,https://forecast.weather.gov/xml/current_obs/KPRN.xml
K79J,AL,"Andalusia, Andalusia-Opp Municipal Airport",31.3,-86.38333,https://forecast.weather.gov/data/obhistory/K79J.html,https://forecast.weather.gov/xml/current_obs/K79J.rss,https://forecast.weather.gov/xml/current_obs/K79J.xml
KGZH,AL,"Evergreen, Middleton Field",31.41889,-87.04806,https://forecast.weather.gov/data/obhistory/KGZH.html,https://forecast.weather.gov/xml/current_obs/KGZH.rss,https://forecast.weather.gov/xml/current_obs/KGZH.xml
KMGM,AL,"Montgomery, Dannelly Field",32.30028,-86.40611,https://forecast.weather.gov/data/obhistory/KMGM.html,https://forecast.weather.gov/xml/current_obs/KMGM.rss,https://forecast.weather.gov/xml/current_obs/KMGM.xml
K4A9,AL,"Fort Payne, Isbell Field Airport",34.47361,-85.72139,https://forecast.weather.gov/data/obhistory/K4A9.html,https://forecast.weather.gov/xml/current_obs/K4A9.rss,https://forecast.weather.gov/xml/current_obs/K4A9.xml
KCQF,AL,Sonny Callahan Airport,30.461,-87.877,https://forecast.weather.gov/data/obhistory/KCQF.html,https://forecast.weather.gov/xml/current_obs/KCQF.rss,https://forecast.weather.gov/xml/current_obs/KCQF.xml
KHEY,AL,Hanchey AHP / Ozark,31.35,-85.66667,https://forecast.weather.gov/data/obhistory/KHEY.html,https://forecast.weather.gov/xml/current_obs/KHEY.rss,https://forecast.weather.gov/xml/current_obs/KHEY.xml
KNBJ,AL,"Barin, Barin Field, Naval Air Facility",30.39111,-87.6325,https://forecast.weather.gov/data/obhistory/KNBJ.html,https://forecast.weather.gov/xml/current_obs/KNBJ.rss,https://forecast.weather.gov/xml/current_obs/KNBJ.xml
KEUF,AL,Eufaula Municipal Airport,31.951,-85.129,https://forecast.weather.gov/data/obhistory/KEUF.html,https://forecast.weather.gov/xml/current_obs/KEUF.rss,https://forecast.weather.gov/xml/current_obs/KEUF.xml
K4A6,AL,Scottsboro Municipal Airport,34.68871,-86.00593,https://forecast.weather.gov/data/obhistory/K4A6.html,https://forecast.weather.gov/xml/current_obs/K4A6.rss,https://forecast.weather.gov/xml/current_obs/K4A6.xml
KJFX,AL,Jasper Walker County Airport & Bevill Field,33.902,-87.31417,https://forecast.weather.gov/data/obhistory/KJFX.html,https://forecast.weather.gov/xml/current_obs/KJFX.rss,https://forecast.weather.gov/xml/current_obs/KJFX.xml
KDCU,AL,"Decatur, Pryor Field",34.65806,-86.94333,https://forecast.weather.gov/data/obhistory/KDCU.html,https://forecast.weather.gov/xml/current_obs/KDCU.rss,https://forecast.weather.gov/xml/current_obs/KDCU.xml
KMOB,AL,"Mobile, Mobile Regional Airport",30.68833,-88.24556,https://forecast.weather.gov/data/obhistory/KMOB.html,https://forecast.weather.gov/xml/current_obs/KMOB.rss,https://forecast.weather.gov/xml/current_obs/KMOB.xml
KDHN,AL,"Dothan, Dothan Regional Airport",31.32139,-85.44972,https://forecast.weather.gov/data/obhistory/KDHN.html,https://forecast.weather.gov/xml/current_obs/KDHN.rss,https://forecast.weather.gov/xml/current_obs/KDHN.xml
KHSV,AL,"Huntsville, Huntsville International / Jones Field",34.64361,-86.78556,https://forecast.weather.gov/data/obhistory/KHSV.html,https://forecast.weather.gov/xml/current_obs/KHSV.rss,https://forecast.weather.gov/xml/current_obs/KHSV.xml
KMSL,AL,"Muscle Shoals, North West Alabama Regional Airport",34.74389,-87.59944,https://forecast.weather.gov/data/obhistory/KMSL.html,https://forecast.weather.gov/xml/current_obs/KMSL.rss,https://forecast.weather.gov/xml/current_obs/KMSL.xml
KANB,AL,Anniston Metro Airport,33.59045,-85.84789,https://forecast.weather.gov/data/obhistory/KANB.html,https://forecast.weather.gov/xml/current_obs/KANB.rss,https://forecast.weather.gov/xml/current_obs/KANB.xml
K1M4,AL,"Haleyville, Posey Field Airport",34.28028,-87.60028,https://forecast.weather.gov/data/obhistory/K1M4.html,https://forecast.weather.gov/xml/current_obs/K1M4.rss,https://forecast.weather.gov/xml/current_obs/K1M4.xml
KEKY,AL,Bessemer Airport,33.3126,-86.9263,https://forecast.weather.gov/data/obhistory/KEKY.html,https://forecast.weather.gov/xml/current_obs/KEKY.rss,https://forecast.weather.gov/xml/current_obs/KEKY.xml
KMXF,AL,Maxwell Air Force Base / Montgomery,32.38333,-86.36667,https://forecast.weather.gov/data/obhistory/KMXF.html,https://forecast.weather.gov/xml/current_obs/KMXF.rss,https://forecast.weather.gov/xml/current_obs/KMXF.xml
KEET,AL,"Alabaster, Shelby County Airport",33.17833,-86.78167,https://forecast.weather.gov/data/obhistory/KEET.html,https://forecast.weather.gov/xml/current_obs/KEET.rss,https://forecast.weather.gov/xml/current_obs/KEET.xml
KSEM,AL,Craig Field / Selma,32.35,-86.98333,https://forecast.weather.gov/data/obhistory/KSEM.html,https://forecast.weather.gov/xml/current_obs/KSEM.rss,https://forecast.weather.gov/xml/current_obs/KSEM.xml
